com.samsung.health.hrv,6307003,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62981551,2025-12-11 06:00:00.000,,cd459335-1928-4cb6-8396-0474bac5f977.binning_data.json,62981551,2025-12-11 07:11:45.205,2025-12-11 07:11:45.205,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 07:00:00.000,cd459335-1928-4cb6-8396-0474bac5f977,
62981551,2025-12-11 07:00:00.000,,6e74f21b-edb0-441a-95dd-03ea92182d7e.binning_data.json,62981551,2025-12-11 08:13:15.607,2025-12-11 08:13:15.607,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 08:00:00.000,6e74f21b-edb0-441a-95dd-03ea92182d7e,
62981551,2025-12-11 08:00:00.000,,909cfcb5-7bf5-423d-b655-1e4c45f4f16c.binning_data.json,62981551,2025-12-11 09:15:00.117,2025-12-11 09:15:00.117,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 09:00:00.000,909cfcb5-7bf5-423d-b655-1e4c45f4f16c,
62981551,2025-12-11 09:00:00.000,,50cdf96e-1662-4c13-87c1-f8dacd07627e.binning_data.json,62981551,2025-12-11 10:09:23.644,2025-12-11 10:09:23.644,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 10:00:00.000,50cdf96e-1662-4c13-87c1-f8dacd07627e,
62981551,2025-12-11 10:00:00.000,,3b49af1b-e4a2-4ca9-aea3-d4d71534ded8.binning_data.json,62981551,2025-12-11 10:09:36.205,2025-12-11 10:09:36.205,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 10:09:35.117,3b49af1b-e4a2-4ca9-aea3-d4d71534ded8,
62981551,2025-12-13 03:00:00.000,,427d86fe-eadc-452b-b58c-ec82eedb85d2.binning_data.json,62981551,2025-12-13 04:08:05.212,2025-12-13 04:08:05.212,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 04:00:00.000,427d86fe-eadc-452b-b58c-ec82eedb85d2,
62981551,2025-12-13 04:00:00.000,,bc6407b2-1d00-4007-ad90-0c731a31223a.binning_data.json,62981551,2025-12-13 05:10:53.596,2025-12-13 05:10:53.596,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 05:00:00.000,bc6407b2-1d00-4007-ad90-0c731a31223a,
62981551,2025-12-13 05:00:00.000,,0ff4c58c-e450-4855-b707-31fea33d70e8.binning_data.json,62981551,2025-12-13 06:15:00.860,2025-12-13 06:15:00.860,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 06:00:00.000,0ff4c58c-e450-4855-b707-31fea33d70e8,
62981551,2025-12-13 06:00:00.000,,20ed2c8f-8fb0-4319-bb96-e8f4aadd43c6.binning_data.json,62981551,2025-12-13 07:10:51.279,2025-12-13 07:10:51.279,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 07:00:00.000,20ed2c8f-8fb0-4319-bb96-e8f4aadd43c6,
62981551,2025-12-13 07:00:00.000,,53f93db7-7516-4e6e-84f7-345b4ed7962c.binning_data.json,62981551,2025-12-13 08:09:20.201,2025-12-13 08:09:20.201,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 08:00:00.000,53f93db7-7516-4e6e-84f7-345b4ed7962c,
62981551,2025-12-13 08:00:00.000,,a31a46b1-9e7f-4d74-b9b6-eaa06faf9201.binning_data.json,62981551,2025-12-13 09:15:00.535,2025-12-13 09:15:00.535,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 09:00:00.000,a31a46b1-9e7f-4d74-b9b6-eaa06faf9201,
62981551,2025-12-13 09:00:00.000,,d1297890-4e24-49bb-ba48-f30abcdb3b83.binning_data.json,62981551,2025-12-13 10:05:24.856,2025-12-13 10:05:24.856,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 10:00:00.000,d1297890-4e24-49bb-ba48-f30abcdb3b83,
62981551,2025-12-13 10:00:00.000,,e0eb1987-0e4b-4934-982b-a120285a2ee2.binning_data.json,62981551,2025-12-13 10:49:11.919,2025-12-13 10:49:11.919,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 10:49:10.397,e0eb1987-0e4b-4934-982b-a120285a2ee2,
