com.samsung.shealth.tracker.pedometer_step_count,6307003,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
9883,4,0,22,2025-12-13 17:14:00.000,,,2025-12-13 17:15:01.343,2025-12-13 17:15:01.343,22,1.7777778,17.57,0.67,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:15:00.000,a4e1cada-d4ab-48c7-929e-6e312c798d9c,
11166,4,0,22,2025-12-13 17:15:00.000,,,2025-12-13 17:15:24.835,2025-12-13 17:15:22.550,22,1.5197281,16.97,0.68,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:16:00.000,cad446ff-8c4e-41c5-84e0-9c5386a78590,
46138,4,0,89,2025-12-13 16:18:00.000,,,2025-12-13 16:19:07.382,2025-12-13 16:19:07.382,89,1.5277778,70.49,2.69,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:19:00.000,f317c9dd-6b98-406a-b568-8217f167f390,
51080,4,6,101,2025-12-13 16:19:00.000,,,2025-12-13 16:19:54.640,2025-12-13 16:19:19.157,107,1.6579661,84.69,3.33,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:20:00.000,9446003f-0138-4cb3-8515-6d47c630e890,
17412,4,0,35,2025-12-13 16:20:00.000,,,2025-12-13 16:25:53.785,2025-12-13 16:25:53.785,35,1.5833333,27.57,1.04,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:21:00.000,a19a9ab0-215c-424e-badc-6117a01aa9ce,
41125,4,0,80,2025-12-13 16:21:00.000,,,2025-12-13 16:25:54.021,2025-12-13 16:25:54.021,80,1.5277778,62.83,2.43,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:22:00.000,141e5673-2ca6-4e4d-98ed-86fb2948de6c,
5961,4,0,11,2025-12-13 16:22:00.000,,,2025-12-13 16:25:54.244,2025-12-13 16:25:54.244,11,1.3888888,8.28,0.33,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:23:00.000,d1be2da6-1807-4a1b-a4a7-a94381c522cf,
10754,4,0,19,2025-12-13 16:24:00.000,,,2025-12-13 16:25:54.382,2025-12-13 16:25:54.382,19,1.3055556,14.04,0.6,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:25:00.000,977b5369-309e-499b-95a8-86550b8a277a,
15805,4,0,31,2025-12-13 16:25:00.000,,,2025-12-13 16:26:55.955,2025-12-13 16:25:54.486,31,1.4944516,23.62,0.99,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:26:00.000,c31475d0-2b85-4d5d-8aec-851fd6c23628,
8112,4,0,17,2025-12-13 16:26:00.000,,,2025-12-13 16:26:56.190,2025-12-13 16:26:56.190,17,1.6666666,13.52,0.55,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:27:00.000,d344277b-b5df-4ca9-b8e4-51f10cd39358,
5457,4,0,10,2025-12-13 16:45:00.000,,,2025-12-13 16:51:45.948,2025-12-13 16:51:45.948,10,1.3888888,7.58,0.31,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:46:00.000,f9b47263-f63f-46aa-9610-e048a69536d3,
11997,4,0,21,2025-12-13 16:51:00.000,,,2025-12-13 16:51:46.374,2025-12-13 16:51:46.374,21,1.2777778,15.33,0.64,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 16:52:00.000,bb93b719-434e-43ed-a66f-6b0ea98cb20a,
5170,4,0,10,2025-12-13 17:04:00.000,,,2025-12-13 17:05:04.794,2025-12-13 17:05:04.794,10,1.5277778,7.9,0.26,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:05:00.000,532cee1b-cde4-4eae-9123-d99d6165087e,
4444,4,0,8,2025-12-13 17:05:00.000,,,2025-12-13 17:05:04.980,2025-12-13 17:05:04.980,8,1.3611112,6.05,0.24,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:06:00.000,81a483a2-263c-4e68-9c3d-771f3b5079e1,
8461,4,8,10,2025-12-13 17:09:00.000,,,2025-12-13 17:11:43.513,2025-12-13 17:09:09.994,18,1.6603853,14.05,0.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:10:00.000,b67f8b0e-09d0-4bf5-9d9d-7bd3fd1f6c66,
8511,4,4,14,2025-12-13 17:11:00.000,,,2025-12-13 17:11:43.802,2025-12-13 17:11:43.802,18,1.6388888,13.95,0.8,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:12:00.000,9c7e136f-ed27-476e-add9-1ced1eda8923,
8780,4,0,18,2025-12-13 17:12:00.000,,,2025-12-13 17:15:00.017,2025-12-13 17:15:00.017,18,1.6388888,14.39,0.53,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:13:00.000,c4896577-b370-48a3-89bf-88419a3a6325,
37474,4,0,70,2025-12-13 17:13:00.000,,,2025-12-13 17:15:00.101,2025-12-13 17:15:00.101,70,1.4444444,54.13,2.1,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:14:00.000,4b139c8d-92b2-4b67-8d77-b9e2ba184a01,
8787,4,0,19,2025-12-13 17:14:00.000,,,2025-12-13 17:15:00.156,2025-12-13 17:15:00.156,19,1.6944444,14.89,0.57,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:15:00.000,80403b17-64d7-42f1-94b0-1ba28cd9d24d,
4524,4,0,8,2025-12-13 17:16:00.000,,,2025-12-13 17:17:18.513,2025-12-13 17:17:18.513,8,1.6666666,7.54,0.37,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:17:00.000,4bff8559-9a5c-49e0-9b8b-7b4fcc6359e4,
5287,4,0,9,2025-12-13 17:18:00.000,,,2025-12-13 17:18:37.536,2025-12-13 17:18:37.536,9,1.3333334,7.05,0.28,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:19:00.000,9c5a28fb-10ee-40ce-9094-5be49cf7207c,
3634,4,0,7,2025-12-13 17:19:00.000,,,2025-12-13 17:20:15.863,2025-12-13 17:20:15.863,7,1.4444444,5.25,0.23,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:20:00.000,125e770f-2f5f-42e3-8a4b-5dd571556abe,
37096,4,0,61,2025-12-13 17:22:00.000,,,2025-12-13 17:23:05.556,2025-12-13 17:23:05.556,61,1.2222222,45.34,1.85,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:23:00.000,81109f11-b1f3-4cf1-8218-1a35251d9cf1,
10187,4,0,18,2025-12-13 17:23:00.000,,,2025-12-13 17:23:41.163,2025-12-13 17:23:05.592,18,1.3340255,13.590002,0.53999996,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:24:00.000,2dde2884-eb88-415c-b53a-a16cfab1d95c,
21025,4,0,32,2025-12-13 17:36:00.000,,,2025-12-13 17:37:24.584,2025-12-13 17:37:24.584,32,1.1666666,24.53,1.0,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:37:00.000,944c0a5d-4bde-4dd7-b1ef-ad0a5ed8ff9b,
9948,4,0,15,2025-12-13 17:52:00.000,,,2025-12-13 17:54:00.173,2025-12-13 17:54:00.173,15,1.1388888,11.33,0.49,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:53:00.000,cfef155b-d6ea-4912-9fd1-0b170f147235,
17418,4,1,30,2025-12-13 17:53:00.000,,,2025-12-13 17:54:00.225,2025-12-13 17:54:00.225,31,1.5833334,27.58,1.29,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 17:54:00.000,874a9c06-b2bf-4b61-8364-821cb6f53cc2,
9873,4,0,21,2025-12-13 17:15:00.000,,,2025-12-13 17:16:23.672,2025-12-13 17:16:23.672,21,1.6944444,16.73,0.64,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:16:00.000,62170fdb-4c4a-4453-9caa-8ed11beec5d1,
35464,4,0,58,2025-12-13 17:22:00.000,,,2025-12-13 17:23:16.391,2025-12-13 17:23:16.391,58,1.1388888,40.39,1.74,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:23:00.000,a54336cd-615a-44e2-b523-bbb5ddfce4e0,
14136,4,0,24,2025-12-13 17:23:00.000,,,2025-12-13 17:23:16.467,2025-12-13 17:23:16.467,24,1.25,17.67,0.72,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:24:00.000,d9463e56-f9b2-4ebb-b7d1-ffb86921f65e,
11924,4,0,22,2025-12-13 17:31:00.000,,,2025-12-13 17:31:42.566,2025-12-13 17:31:42.566,22,1.3611112,16.23,0.72,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:32:00.000,e0d49cde-84c2-4989-a602-761af80f17ce,
18292,4,0,25,2025-12-13 17:33:00.000,,,2025-12-13 17:34:59.993,2025-12-13 17:33:14.765,25,0.8888889,16.26,0.78999996,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:34:00.000,1b6804ee-1041-42a4-98db-9ff7b93c7bbb,
6710,4,0,13,2025-12-13 17:35:00.000,,,2025-12-13 17:35:45.762,2025-12-13 17:35:45.762,13,1.4722222,9.88,0.42,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:36:00.000,b26c872d-e0c9-4b5d-b2b2-d3dc6f366a9b,
15250,4,0,27,2025-12-13 17:36:00.000,,,2025-12-13 17:36:56.943,2025-12-13 17:36:56.943,27,1.3055556,19.91,0.83,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:37:00.000,feff6ced-b2f6-4c1e-9c14-457f2b796c55,
48692,4,0,71,2025-12-13 17:40:00.000,,,2025-12-13 17:41:47.795,2025-12-13 17:41:47.795,71,0.9722222,47.34,2.16,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:41:00.000,8d29579b-2a64-419c-9f50-ec104607a731,
40341,4,0,57,2025-12-13 17:41:00.000,,,2025-12-13 17:41:47.977,2025-12-13 17:41:47.977,57,0.94444454,38.1,1.72,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:42:00.000,5fc33277-7b80-4986-ba80-2002768d3505,
8740,4,0,13,2025-12-13 17:43:00.000,,,2025-12-13 17:44:15.308,2025-12-13 17:44:15.308,13,1.0,8.74,0.42,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:44:00.000,ec6b25e2-2e45-4d4d-bdd6-23ff98765213,
8740,4,0,13,2025-12-13 17:44:00.000,,,2025-12-13 17:45:41.821,2025-12-13 17:45:41.821,13,1.0,8.74,0.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:45:00.000,9ac66ef2-4c12-49de-81c0-99871cd09a0a,
12124,4,0,23,2025-12-13 17:45:00.000,,,2025-12-13 17:45:41.940,2025-12-13 17:45:41.940,23,1.4722222,17.85,0.67,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:46:00.000,b9770151-1d58-4bc1-8494-2eb70a9f43cc,
28111,4,0,57,2025-12-13 17:53:00.000,,,2025-12-13 17:53:58.665,2025-12-13 17:53:58.665,57,1.5833334,44.51,1.74,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 17:54:00.000,6c9b938e-85ea-456f-a8ba-649edfec9a67,
9508,4,0,12,2025-12-13 18:20:00.000,,,2025-12-13 18:27:49.660,2025-12-13 18:27:49.660,12,0.8055556,7.66,0.39,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:21:00.000,524865c4-dfa2-4f72-97a3-dd9abaa3137f,
18178,4,2,30,2025-12-13 18:45:00.000,,,2025-12-13 18:45:55.138,2025-12-13 18:45:18.539,32,1.2872698,23.4,1.05,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:46:00.000,43f38d56-1316-4375-83b2-8e75635b90b7,
37774,4,0,63,2025-12-13 18:46:00.000,,,2025-12-13 18:47:08.570,2025-12-13 18:47:08.570,63,1.1944444,45.12,1.9,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:47:00.000,333a7977-b84f-48ac-a184-c2e3745b1d14,
31800,4,0,50,2025-12-13 18:47:00.000,,,2025-12-13 18:48:12.443,2025-12-13 18:47:08.738,50,1.092116,34.73,1.53,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:48:00.000,8f412591-7329-498e-ad38-d267341e2571,
60000,4,0,104,2025-12-13 18:48:00.000,,,2025-12-13 18:50:24.802,2025-12-13 18:48:12.689,104,1.2766665,76.6,3.12,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:49:00.000,09095e3a-9a83-4f00-a05d-9ba78bc4c5d1,
46087,4,0,81,2025-12-13 18:49:00.000,,,2025-12-13 18:50:24.985,2025-12-13 18:50:24.985,81,1.2777778,58.89,2.44,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:50:00.000,27d22a7d-0df5-480d-bcf9-089e4eedb7f1,
51692,4,0,88,2025-12-13 18:50:00.000,,,2025-12-13 18:51:20.491,2025-12-13 18:50:25.106,88,1.2226198,63.2,2.65,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:51:00.000,a9a8c61d-29b2-4589-aa6c-940dea8e21eb,
59207,4,0,104,2025-12-13 18:51:00.000,,,2025-12-13 18:53:55.381,2025-12-13 18:51:20.698,104,1.2930791,76.56,3.1499999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:52:00.000,d7099587-ca23-4936-805a-aa409d6ae3e6,
60000,4,0,106,2025-12-13 18:52:00.000,,,2025-12-13 18:53:55.616,2025-12-13 18:53:55.616,106,1.3076667,78.46,3.18,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:53:00.000,87b7da5d-b113-4597-af05-c03c1c042a97,
57466,4,0,95,2025-12-13 18:53:00.000,,,2025-12-13 18:53:57.744,2025-12-13 18:53:55.673,95,1.1711211,67.30001,2.85,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:54:00.000,3f3234a1-10b4-4290-8fd6-e164b17bdf83,
9457,4,0,19,2025-12-13 18:45:00.000,,,2025-12-13 18:55:01.504,2025-12-13 18:55:01.504,19,1.6388888,15.5,0.57,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:46:00.000,4fbf2c81-9244-4a66-9c60-38801cf5c152,
36456,4,0,61,2025-12-13 18:46:00.000,,,2025-12-13 18:55:01.574,2025-12-13 18:55:01.574,61,1.25,45.57,1.95,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:47:00.000,fd78e5f7-ba89-4fba-a9bd-f8ab00f81db5,
35430,4,0,56,2025-12-13 18:47:00.000,,,2025-12-13 18:55:01.657,2025-12-13 18:55:01.657,56,1.1944444,42.32,1.69,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:48:00.000,a334036f-8503-44c0-8679-18e99b6d1bbd,
57688,4,0,96,2025-12-13 18:48:00.000,,,2025-12-13 18:55:01.720,2025-12-13 18:55:01.720,96,1.25,72.11,2.91,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:49:00.000,6e0eb6db-6f43-4063-8fc4-68ab8a81aaea,
44171,4,0,71,2025-12-13 18:49:00.000,,,2025-12-13 18:55:01.801,2025-12-13 18:55:01.801,71,1.1944444,52.76,2.17,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:50:00.000,b933ef38-87c9-4bb3-8efc-3d326318b825,
50545,4,0,88,2025-12-13 18:50:00.000,,,2025-12-13 18:55:01.861,2025-12-13 18:55:01.861,88,1.3055556,65.99,2.67,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:51:00.000,91580be9-1d4a-412a-b137-0aeb56e1dd5e,
60000,4,0,104,2025-12-13 18:51:00.000,,,2025-12-13 18:55:01.919,2025-12-13 18:55:01.919,104,1.3051666,78.31,3.12,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:52:00.000,804107e8-61cd-40cc-9fe0-254d499667af,
60000,4,0,108,2025-12-13 18:52:00.000,,,2025-12-13 18:55:01.986,2025-12-13 18:55:01.986,108,1.3646666,81.88,3.24,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:53:00.000,66f9e35c-0954-4573-944b-80ce31eba99c,
60000,4,0,106,2025-12-13 18:53:00.000,,,2025-12-13 18:55:02.033,2025-12-13 18:55:02.033,106,1.3224999,79.35,3.18,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:54:00.000,87b7bd7f-b9b1-41f5-9b02-9e786feb87f5,
33204,4,0,61,2025-12-13 18:54:00.000,,,2025-12-13 18:55:21.596,2025-12-13 18:55:21.596,61,1.4166666,47.04,1.84,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:55:00.000,b96fa31f-c4c8-4688-b6a6-df1d57094d3a,
47218,4,0,76,2025-12-13 18:55:00.000,,,2025-12-13 18:59:53.127,2025-12-13 18:59:53.127,76,1.1944444,56.4,2.28,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:56:00.000,8158b9cc-b60f-48e3-909f-80b5cbe60ae6,
21306,4,0,37,2025-12-13 18:56:00.000,,,2025-12-13 18:59:53.177,2025-12-13 18:59:53.177,37,1.3611112,29.0,1.13,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:57:00.000,c1645109-4d66-43a4-a18c-36d7a6f9cd83,
27540,4,0,49,2025-12-13 18:57:00.000,,,2025-12-13 18:59:53.251,2025-12-13 18:59:53.251,49,1.3888888,38.25,1.52,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:58:00.000,19ca4e37-587a-4e98-bd56-eea44774d84d,
49542,4,0,77,2025-12-13 18:58:00.000,,,2025-12-13 18:59:53.289,2025-12-13 18:59:53.289,77,1.1666666,57.8,2.4,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 18:59:00.000,793513e3-4b57-4a5d-b3d1-619deb71880b,
7895,4,0,13,2025-12-13 18:59:00.000,,,2025-12-13 18:59:53.326,2025-12-13 18:59:53.326,13,1.2222222,9.65,0.39,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 19:00:00.000,68d40e8c-1853-4811-8f04-983dcbc29691,
42720,4,0,79,2025-12-13 18:54:00.000,,,2025-12-13 18:54:59.971,2025-12-13 18:54:10.483,79,1.4157215,60.480003,2.35,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:55:00.000,5842452a-3b19-41bc-868a-9aa9c6ee942e,
46248,4,0,80,2025-12-13 18:55:00.000,,,2025-12-13 18:56:02.853,2025-12-13 18:56:02.853,80,1.25,57.81,3.67,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:56:00.000,b6fbb726-0c95-43d2-af82-af4421f856aa,
29304,4,0,58,2025-12-13 18:56:00.000,,,2025-12-13 18:58:10.515,2025-12-13 18:56:03.106,58,1.5065693,44.15,1.6999999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:57:00.000,7305dde1-c9cb-47c3-931b-c001f66496b8,
38091,4,0,68,2025-12-13 18:57:00.000,,,2025-12-13 18:58:10.747,2025-12-13 18:58:10.747,68,1.3055556,49.73,2.06,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:58:00.000,a49d1def-2455-4e6f-b4da-0067141076f2,
55080,4,0,87,2025-12-13 18:58:00.000,,,2025-12-13 19:01:38.532,2025-12-13 18:58:10.848,87,1.1092762,61.1,2.5900002,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 18:59:00.000,a79a78a0-c75a-4844-a320-60a3a8ae88f4,
17378,4,0,29,2025-12-13 18:59:00.000,,,2025-12-13 19:01:38.699,2025-12-13 19:01:38.699,29,1.2222222,21.24,0.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:00:00.000,5105cc8e-0d8b-4755-9c56-ddc76bfc2c1f,
35599,4,0,61,2025-12-13 19:00:00.000,,,2025-12-13 19:01:38.745,2025-12-13 19:01:38.745,61,1.2222222,43.51,1.85,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:01:00.000,48d05a99-0ea9-46cd-8a54-9a8172ce7e80,
18793,4,0,31,2025-12-13 19:00:00.000,,,2025-12-13 19:09:00.164,2025-12-13 19:09:00.164,31,1.2222222,22.97,0.95,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 19:01:00.000,b5d2cf5f-b876-45de-9afe-d011c994e316,
21599,4,0,45,2025-12-13 19:02:00.000,,,2025-12-13 19:09:00.216,2025-12-13 19:09:00.216,45,1.6111112,34.8,1.36,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 19:03:00.000,f63f2481-6c37-4d2a-8cb2-2151a3918535,
5251,4,0,9,2025-12-13 19:08:00.000,,,2025-12-13 19:09:00.259,2025-12-13 19:09:00.259,9,1.2777778,6.71,0.29,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 19:09:00.000,641709ec-d645-4ceb-bbd3-716013c4c37c,
5554,4,0,11,2025-12-13 19:14:00.000,,,2025-12-13 19:15:01.715,2025-12-13 19:15:01.715,11,1.5555556,8.64,0.35,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 19:15:00.000,feed276f-9624-4b1d-aec7-32279427b950,
5276,4,0,7,2025-12-13 19:26:00.000,,,2025-12-13 19:27:24.428,2025-12-13 19:27:24.428,7,0.97222215,5.13,0.23,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 19:27:00.000,ea6b56fd-8984-4624-822b-307dcb022da8,
20687,4,0,43,2025-12-13 19:59:00.000,,,2025-12-13 20:01:25.561,2025-12-13 20:01:25.561,43,1.6111112,33.33,1.33,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 20:00:00.000,18578453-e57f-40b2-ab7f-5506359dbfee,
34287,4,0,52,2025-12-13 19:02:00.000,,,2025-12-13 19:04:06.063,2025-12-13 19:02:17.487,52,1.0242673,35.12,1.65,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:03:00.000,ce690c92-63c8-4ee6-885e-f525df57a93d,
1342,4,0,2,2025-12-13 19:03:00.000,,,2025-12-13 19:04:06.257,2025-12-13 19:04:06.257,2,1.0277778,1.38,0.06,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:04:00.000,a01879a7-4c9f-4d7c-861c-17e0eeaa6f64,
37172,4,0,59,2025-12-13 19:04:00.000,,,2025-12-13 19:06:36.165,2025-12-13 19:04:06.349,59,1.1013465,40.94,1.8,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:05:00.000,f3b006ea-81f4-40be-9a28-49fbd800eccf,
10040,4,0,15,2025-12-13 19:05:00.000,,,2025-12-13 19:06:36.376,2025-12-13 19:06:36.376,15,1.0,10.04,0.54,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:06:00.000,7c0093ff-ec76-4b38-8db5-c103ea381e83,
26604,4,0,50,2025-12-13 19:06:00.000,,,2025-12-13 19:06:36.519,2025-12-13 19:06:36.519,50,1.4166666,37.69,1.5,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:07:00.000,703cf25c-a41b-4912-aee3-2650e0a6f360,
5426,4,0,13,2025-12-13 19:08:00.000,,,2025-12-13 19:14:28.328,2025-12-13 19:14:28.328,13,1.8888891,10.25,0.49,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:09:00.000,dee00aa3-0e37-4155-ae51-a04a6298da1c,
5162,4,0,10,2025-12-13 19:20:00.000,,,2025-12-13 19:20:13.756,2025-12-13 19:20:13.756,10,1.3888888,7.17,0.36,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:21:00.000,bb8e5f99-96eb-4ef1-b0fb-a4d5a88127d0,
12861,4,0,22,2025-12-13 19:25:00.000,,,2025-12-13 19:27:21.288,2025-12-13 19:27:21.288,22,1.2222222,15.72,0.65,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:26:00.000,a08e6f0a-04dd-48f1-9039-adfb3d65f044,
13257,4,0,21,2025-12-13 19:26:00.000,,,2025-12-13 19:27:21.380,2025-12-13 19:27:21.380,21,1.111111,14.73,0.67,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:27:00.000,7422dec5-912a-4339-ba2e-1a1d39e3349a,
5451,4,0,10,2025-12-13 19:27:00.000,,,2025-12-13 19:28:35.992,2025-12-13 19:28:35.992,10,1.3611112,7.42,0.31,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 19:28:00.000,14e6bf3c-2d5c-49ce-9aee-602c8f34051f,
7463,4,0,16,2025-12-13 20:05:00.000,,,2025-12-13 20:07:15.575,2025-12-13 20:05:49.921,16,1.7177093,12.82,0.48,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 20:06:00.000,8d0af8b2-0401-4a0a-9655-b724172c9b18,
11176,4,0,19,2025-12-13 20:06:00.000,,,2025-12-13 20:07:15.750,2025-12-13 20:07:15.750,19,1.2222222,13.66,0.8,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 20:07:00.000,c71ba497-887f-4c1d-9d2d-40a04036f9e0,
44843,4,0,89,2025-12-13 20:08:00.000,,,2025-12-13 20:09:27.264,2025-12-13 20:08:16.973,89,1.5237538,68.33,2.67,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 20:09:00.000,ad272382-1f38-410b-959a-fb99dfaefc79,
49995,4,0,82,2025-12-13 20:09:00.000,,,2025-12-13 20:10:00.456,2025-12-13 20:09:27.473,82,1.167108,58.35,2.54,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-13 20:10:00.000,c083d673-05ca-4f53-9966-76a4c6f19e70,
46791,4,0,74,2025-12-13 20:09:00.000,,,2025-12-13 20:15:00.845,2025-12-13 20:15:00.845,74,1.1666666,54.59,2.27,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 20:10:00.000,412c945a-b542-49d4-970f-615b7063d4f7,
39201,4,0,68,2025-12-13 20:10:00.000,,,2025-12-13 20:15:00.890,2025-12-13 20:15:00.890,68,1.3055556,51.18,2.04,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-13 20:11:00.000,9ede57a1-8fc6-4bcb-9c69-c986c732c85f,
